customer_id,uplift_score,tipo_respuesta,fecha_calculo
XFC-00527,-0.1102,Sleeping Dog,2026-04-15
XFC-00528,0.0238,Sure Thing,2026-04-15
XFC-00529,0.0408,Sure Thing,2026-04-15
XFC-00530,-0.0523,Sleeping Dog,2026-04-15
XFC-00531,0.0711,Persuadible,2026-04-15
XFC-00532,-0.1129,Sleeping Dog,2026-04-15
XFC-00533,0.0147,Lost Cause,2026-04-15
XFC-00534,-0.0769,Sleeping Dog,2026-04-15
XFC-00535,-0.0321,Sleeping Dog,2026-04-15
XFC-00536,0.0238,Sure Thing,2026-04-15
XFC-00537,-0.0488,Sleeping Dog,2026-04-15
XFC-00538,-0.0108,Lost Cause,2026-04-15
XFC-00539,0.1005,Persuadible,2026-04-15
XFC-00540,-0.0262,Lost Cause,2026-04-15
XFC-00541,0.0869,Persuadible,2026-04-15
XFC-00542,-0.0704,Sleeping Dog,2026-04-15
XFC-00543,0.0624,Persuadible,2026-04-15
XFC-00544,0.1353,Persuadible,2026-04-15
XFC-00545,-0.1777,Sleeping Dog,2026-04-15
XFC-00546,-0.0438,Sleeping Dog,2026-04-15
XFC-00547,0.0662,Persuadible,2026-04-15
XFC-00548,0.0038,Lost Cause,2026-04-15
XFC-00549,0.0497,Sure Thing,2026-04-15
XFC-00550,-0.0283,Lost Cause,2026-04-15
XFC-00551,0.0269,Sure Thing,2026-04-15
XFC-00552,0.0075,Lost Cause,2026-04-15
XFC-00553,0.1134,Persuadible,2026-04-15
XFC-00554,0.0404,Sure Thing,2026-04-15
XFC-00555,0.047,Sure Thing,2026-04-15
XFC-00556,-0.013,Lost Cause,2026-04-15
XFC-00557,-0.019,Lost Cause,2026-04-15
XFC-00558,-0.0146,Lost Cause,2026-04-15
XFC-00559,0.0516,Persuadible,2026-04-15
XFC-00560,-0.0137,Lost Cause,2026-04-15
XFC-00561,0.0432,Sure Thing,2026-04-15
XFC-00562,0.186,Persuadible,2026-04-15
XFC-00563,0.0897,Persuadible,2026-04-15
XFC-00564,-0.0061,Lost Cause,2026-04-15
XFC-00565,0.1161,Persuadible,2026-04-15
XFC-00566,-0.0126,Lost Cause,2026-04-15
XFC-00567,-0.143,Sleeping Dog,2026-04-15
XFC-00568,-0.0606,Sleeping Dog,2026-04-15
XFC-00569,-0.1297,Sleeping Dog,2026-04-15
XFC-00570,-0.0081,Lost Cause,2026-04-15
XFC-00571,0.0215,Sure Thing,2026-04-15
XFC-00572,0.1541,Persuadible,2026-04-15
XFC-00573,0.0462,Sure Thing,2026-04-15
XFC-00574,0.0025,Lost Cause,2026-04-15
XFC-00575,0.0864,Persuadible,2026-04-15
XFC-00576,-0.1569,Sleeping Dog,2026-04-15
XFC-00577,0.0388,Sure Thing,2026-04-15
XFC-00578,0.0817,Persuadible,2026-04-15
XFC-00579,-0.0983,Sleeping Dog,2026-04-15
XFC-00580,0.1115,Persuadible,2026-04-15
XFC-00581,0.0471,Sure Thing,2026-04-15
XFC-00582,-0.0132,Lost Cause,2026-04-15
XFC-00583,0.0706,Persuadible,2026-04-15
XFC-00584,0.2017,Persuadible,2026-04-15
XFC-00585,0.0345,Sure Thing,2026-04-15
XFC-00586,0.0399,Sure Thing,2026-04-15
XFC-00587,-0.0167,Lost Cause,2026-04-15
XFC-00588,-0.048,Sleeping Dog,2026-04-15
XFC-00589,0.0864,Persuadible,2026-04-15
XFC-00590,-0.0485,Sleeping Dog,2026-04-15
XFC-00591,0.0257,Sure Thing,2026-04-15
XFC-00592,-0.0182,Lost Cause,2026-04-15
XFC-00593,0.0583,Persuadible,2026-04-15
XFC-00594,0.0467,Sure Thing,2026-04-15
XFC-00595,0.103,Persuadible,2026-04-15
XFC-00596,-0.0208,Lost Cause,2026-04-15
XFC-00597,-0.0016,Lost Cause,2026-04-15
XFC-00598,-0.0583,Sleeping Dog,2026-04-15
XFC-00599,-0.0155,Lost Cause,2026-04-15
XFC-00600,0.0502,Persuadible,2026-04-15
XFC-00601,0.0806,Persuadible,2026-04-15
XFC-00602,-0.0538,Sleeping Dog,2026-04-15
XFC-00603,0.0896,Persuadible,2026-04-15
XFC-00604,0.1285,Persuadible,2026-04-15
XFC-00605,0.0531,Persuadible,2026-04-15
XFC-00606,0.1701,Persuadible,2026-04-15
XFC-00607,-0.0419,Sleeping Dog,2026-04-15
XFC-00608,-0.0796,Sleeping Dog,2026-04-15
XFC-00609,-0.1223,Sleeping Dog,2026-04-15
XFC-00610,0.1397,Persuadible,2026-04-15
XFC-00611,0.0723,Persuadible,2026-04-15
XFC-00612,0.0156,Lost Cause,2026-04-15
XFC-00613,0.0424,Sure Thing,2026-04-15
XFC-00614,-0.07,Sleeping Dog,2026-04-15
XFC-00615,0.2157,Persuadible,2026-04-15
XFC-00616,0.0303,Sure Thing,2026-04-15
XFC-00617,0.0288,Sure Thing,2026-04-15
XFC-00618,0.0781,Persuadible,2026-04-15
XFC-00619,0.0585,Persuadible,2026-04-15
XFC-00620,0.0379,Sure Thing,2026-04-15
XFC-00621,-0.0432,Sleeping Dog,2026-04-15
XFC-00622,0.0577,Persuadible,2026-04-15
XFC-00623,0.1706,Persuadible,2026-04-15
XFC-00624,0.1276,Persuadible,2026-04-15
XFC-00625,0.1475,Persuadible,2026-04-15
XFC-00626,-0.0209,Lost Cause,2026-04-15
XFC-00627,-0.0592,Sleeping Dog,2026-04-15
XFC-00628,0.0099,Lost Cause,2026-04-15
XFC-00629,0.0245,Sure Thing,2026-04-15
XFC-00630,0.1075,Persuadible,2026-04-15
XFC-00631,-0.1154,Sleeping Dog,2026-04-15
XFC-00632,0.1424,Persuadible,2026-04-15
XFC-00633,0.0074,Lost Cause,2026-04-15
XFC-00634,-0.0142,Lost Cause,2026-04-15
XFC-00635,-0.061,Sleeping Dog,2026-04-15
XFC-00636,-0.1124,Sleeping Dog,2026-04-15
XFC-00637,0.0859,Persuadible,2026-04-15
XFC-00638,0.0259,Sure Thing,2026-04-15
XFC-00639,-0.0832,Sleeping Dog,2026-04-15
XFC-00640,-0.0836,Sleeping Dog,2026-04-15
XFC-00641,-0.0069,Lost Cause,2026-04-15
XFC-00642,0.1535,Persuadible,2026-04-15
XFC-00643,-0.0008,Lost Cause,2026-04-15
XFC-00644,-0.1003,Sleeping Dog,2026-04-15
XFC-00645,0.0003,Lost Cause,2026-04-15
XFC-00646,-0.0018,Lost Cause,2026-04-15
XFC-00647,-0.1958,Sleeping Dog,2026-04-15
XFC-00648,0.0157,Lost Cause,2026-04-15
XFC-00649,0.0015,Lost Cause,2026-04-15
XFC-00650,0.0757,Persuadible,2026-04-15
XFC-00651,0.1679,Persuadible,2026-04-15
XFC-00652,0.1101,Persuadible,2026-04-15
XFC-00653,-0.0015,Lost Cause,2026-04-15
XFC-00654,-0.0685,Sleeping Dog,2026-04-15
XFC-00655,0.2259,Persuadible,2026-04-15
XFC-00656,0.0247,Sure Thing,2026-04-15
XFC-00657,0.0211,Sure Thing,2026-04-15
XFC-00658,0.0181,Lost Cause,2026-04-15
XFC-00659,0.0358,Sure Thing,2026-04-15
XFC-00660,0.0085,Lost Cause,2026-04-15
XFC-00661,-0.0259,Lost Cause,2026-04-15
XFC-00662,-0.0237,Lost Cause,2026-04-15
XFC-00663,0.0174,Lost Cause,2026-04-15
XFC-00664,-0.0235,Lost Cause,2026-04-15
XFC-00665,-0.037,Sleeping Dog,2026-04-15
XFC-00666,0.0285,Sure Thing,2026-04-15
XFC-00667,-0.0004,Lost Cause,2026-04-15
XFC-00668,0.1403,Persuadible,2026-04-15
XFC-00669,-0.1921,Sleeping Dog,2026-04-15
XFC-00670,0.1073,Persuadible,2026-04-15
XFC-00671,0.1197,Persuadible,2026-04-15
XFC-00672,-0.1459,Sleeping Dog,2026-04-15
XFC-00673,-0.0074,Lost Cause,2026-04-15
XFC-00674,-0.0097,Lost Cause,2026-04-15
XFC-00675,-0.0926,Sleeping Dog,2026-04-15
XFC-00676,-0.0422,Sleeping Dog,2026-04-15
XFC-00677,-0.0688,Sleeping Dog,2026-04-15
XFC-00678,0.1602,Persuadible,2026-04-15
XFC-00679,0.0949,Persuadible,2026-04-15
XFC-00680,0.1217,Persuadible,2026-04-15
XFC-00681,0.0777,Persuadible,2026-04-15
XFC-00682,-0.0703,Sleeping Dog,2026-04-15
XFC-00683,-0.022,Lost Cause,2026-04-15
XFC-00684,0.0591,Persuadible,2026-04-15
XFC-00685,-0.0778,Sleeping Dog,2026-04-15
XFC-00686,0.077,Persuadible,2026-04-15
XFC-00687,0.0008,Lost Cause,2026-04-15
XFC-00688,-0.01,Lost Cause,2026-04-15
XFC-00689,0.0769,Persuadible,2026-04-15
XFC-00690,0.0555,Persuadible,2026-04-15
XFC-00691,-0.0089,Lost Cause,2026-04-15
XFC-00692,0.1127,Persuadible,2026-04-15
XFC-00693,-0.0665,Sleeping Dog,2026-04-15
XFC-00694,0.0693,Persuadible,2026-04-15
XFC-00695,0.0674,Persuadible,2026-04-15
XFC-00696,-0.0048,Lost Cause,2026-04-15
XFC-00697,0.0461,Sure Thing,2026-04-15
XFC-00698,-0.0801,Sleeping Dog,2026-04-15
XFC-00699,0.0939,Persuadible,2026-04-15
XFC-00700,0.0052,Lost Cause,2026-04-15
XFC-00701,-0.0218,Lost Cause,2026-04-15
XFC-00702,0.1039,Persuadible,2026-04-15
XFC-00703,-0.0363,Sleeping Dog,2026-04-15
XFC-00704,-0.0927,Sleeping Dog,2026-04-15
XFC-00705,-0.1045,Sleeping Dog,2026-04-15
XFC-00706,0.0685,Persuadible,2026-04-15
XFC-00707,-0.0824,Sleeping Dog,2026-04-15
XFC-00708,0.1604,Persuadible,2026-04-15
XFC-00709,-0.1466,Sleeping Dog,2026-04-15
XFC-00710,0.1557,Persuadible,2026-04-15
XFC-00711,0.0369,Sure Thing,2026-04-15
XFC-00712,0.0123,Lost Cause,2026-04-15
XFC-00713,-0.0236,Lost Cause,2026-04-15
XFC-00714,0.0519,Persuadible,2026-04-15
XFC-00715,0.017,Lost Cause,2026-04-15
XFC-00716,0.1083,Persuadible,2026-04-15
XFC-00717,0.0291,Sure Thing,2026-04-15
XFC-00718,0.032,Sure Thing,2026-04-15
XFC-00719,-0.0091,Lost Cause,2026-04-15
XFC-00720,0.0154,Lost Cause,2026-04-15
XFC-00721,0.0446,Sure Thing,2026-04-15
XFC-00722,-0.1168,Sleeping Dog,2026-04-15
XFC-00723,-0.0879,Sleeping Dog,2026-04-15
XFC-00724,0.0795,Persuadible,2026-04-15
XFC-00725,0.0337,Sure Thing,2026-04-15
XFC-00726,0.0053,Lost Cause,2026-04-15
XFC-00727,0.0215,Sure Thing,2026-04-15
XFC-00728,0.0478,Sure Thing,2026-04-15
XFC-00729,-0.0232,Lost Cause,2026-04-15
XFC-00730,-0.0423,Sleeping Dog,2026-04-15
XFC-00731,0.0357,Sure Thing,2026-04-15
XFC-00732,-0.0583,Sleeping Dog,2026-04-15
XFC-00733,0.0527,Persuadible,2026-04-15
XFC-00734,-0.1162,Sleeping Dog,2026-04-15
XFC-00735,0.1023,Persuadible,2026-04-15
XFC-00736,0.0578,Persuadible,2026-04-15
XFC-00737,0.0405,Sure Thing,2026-04-15
XFC-00738,0.0986,Persuadible,2026-04-15
XFC-00739,0.1532,Persuadible,2026-04-15
XFC-00740,0.1011,Persuadible,2026-04-15
XFC-00741,-0.1273,Sleeping Dog,2026-04-15
XFC-00742,-0.0824,Sleeping Dog,2026-04-15
XFC-00743,-0.03,Sleeping Dog,2026-04-15
XFC-00744,0.0221,Sure Thing,2026-04-15
XFC-00745,0.0614,Persuadible,2026-04-15
XFC-00746,-0.0381,Sleeping Dog,2026-04-15
XFC-00747,0.0349,Sure Thing,2026-04-15
XFC-00748,-0.0404,Sleeping Dog,2026-04-15
XFC-00749,-0.0289,Lost Cause,2026-04-15
XFC-00750,-0.0925,Sleeping Dog,2026-04-15
XFC-00751,-0.0539,Sleeping Dog,2026-04-15
XFC-00752,-0.0881,Sleeping Dog,2026-04-15
XFC-00753,-0.0581,Sleeping Dog,2026-04-15
XFC-00754,0.1043,Persuadible,2026-04-15
XFC-00755,-0.056,Sleeping Dog,2026-04-15
XFC-00756,0.2306,Persuadible,2026-04-15
XFC-00757,0.0595,Persuadible,2026-04-15
XFC-00758,0.0348,Sure Thing,2026-04-15
XFC-00759,-0.0487,Sleeping Dog,2026-04-15
XFC-00760,0.076,Persuadible,2026-04-15
XFC-00761,-0.0261,Lost Cause,2026-04-15
XFC-00762,0.0298,Sure Thing,2026-04-15
XFC-00763,0.2248,Persuadible,2026-04-15
XFC-00764,0.0123,Lost Cause,2026-04-15
XFC-00765,0.1119,Persuadible,2026-04-15
XFC-00766,-0.0363,Sleeping Dog,2026-04-15
XFC-00767,0.0172,Lost Cause,2026-04-15
XFC-00768,0.1617,Persuadible,2026-04-15
XFC-00769,-0.0302,Sleeping Dog,2026-04-15
XFC-00770,0.165,Persuadible,2026-04-15
XFC-00771,0.0766,Persuadible,2026-04-15
XFC-00772,-0.025,Lost Cause,2026-04-15
XFC-00773,0.0706,Persuadible,2026-04-15
XFC-00774,0.0978,Persuadible,2026-04-15
XFC-00775,0.0697,Persuadible,2026-04-15
XFC-00776,-0.1056,Sleeping Dog,2026-04-15
XFC-00777,-0.0382,Sleeping Dog,2026-04-15
XFC-00778,0.0002,Lost Cause,2026-04-15
XFC-00779,0.014,Lost Cause,2026-04-15
XFC-00780,0.0697,Persuadible,2026-04-15
XFC-00781,0.0342,Sure Thing,2026-04-15
XFC-00782,-0.0868,Sleeping Dog,2026-04-15
XFC-00783,0.0504,Persuadible,2026-04-15
XFC-00784,0.0688,Persuadible,2026-04-15
XFC-00785,0.0648,Persuadible,2026-04-15
XFC-00786,0.1065,Persuadible,2026-04-15
XFC-00787,0.0867,Persuadible,2026-04-15
XFC-00788,0.0567,Persuadible,2026-04-15
XFC-00789,0.0144,Lost Cause,2026-04-15
XFC-00790,-0.1129,Sleeping Dog,2026-04-15
XFC-00791,0.0544,Persuadible,2026-04-15
XFC-00792,0.0366,Sure Thing,2026-04-15
XFC-00793,0.0417,Sure Thing,2026-04-15
XFC-00794,-0.0821,Sleeping Dog,2026-04-15
XFC-00795,-0.0665,Sleeping Dog,2026-04-15
XFC-00796,0.1043,Persuadible,2026-04-15
XFC-00797,0.0168,Lost Cause,2026-04-15
XFC-00798,0.0745,Persuadible,2026-04-15
XFC-00799,0.0223,Sure Thing,2026-04-15
XFC-00800,0.0224,Sure Thing,2026-04-15
XFC-00801,0.0951,Persuadible,2026-04-15
XFC-00802,-0.0213,Lost Cause,2026-04-15
XFC-00803,0.0277,Sure Thing,2026-04-15
XFC-00804,-0.017,Lost Cause,2026-04-15
XFC-00805,-0.0148,Lost Cause,2026-04-15
XFC-00806,-0.0047,Lost Cause,2026-04-15
XFC-00807,0.0378,Sure Thing,2026-04-15
XFC-00808,-0.0183,Lost Cause,2026-04-15
XFC-00809,0.1205,Persuadible,2026-04-15
XFC-00810,-0.0516,Sleeping Dog,2026-04-15
XFC-00811,0.0051,Lost Cause,2026-04-15
XFC-00812,-0.0152,Lost Cause,2026-04-15
XFC-00813,0.1358,Persuadible,2026-04-15
XFC-00814,0.0357,Sure Thing,2026-04-15
XFC-00815,0.1025,Persuadible,2026-04-15
XFC-00816,-0.0988,Sleeping Dog,2026-04-15
XFC-00817,0.0414,Sure Thing,2026-04-15
XFC-00818,0.0912,Persuadible,2026-04-15
XFC-00819,0.0266,Sure Thing,2026-04-15
XFC-00820,0.1052,Persuadible,2026-04-15
XFC-00821,-0.0214,Lost Cause,2026-04-15
XFC-00822,0.1327,Persuadible,2026-04-15
XFC-00823,0.2039,Persuadible,2026-04-15
XFC-00824,-0.009,Lost Cause,2026-04-15
XFC-00825,-0.0156,Lost Cause,2026-04-15
XFC-00826,0.1363,Persuadible,2026-04-15
XFC-00827,0.1464,Persuadible,2026-04-15
XFC-00828,-0.0218,Lost Cause,2026-04-15
XFC-00829,-0.0136,Lost Cause,2026-04-15
XFC-00830,-0.0025,Lost Cause,2026-04-15
XFC-00831,-0.0876,Sleeping Dog,2026-04-15
XFC-00832,-0.0535,Sleeping Dog,2026-04-15
XFC-00833,-0.0603,Sleeping Dog,2026-04-15
XFC-00834,-0.0414,Sleeping Dog,2026-04-15
XFC-00835,0.0172,Lost Cause,2026-04-15
XFC-00836,0.0387,Sure Thing,2026-04-15
XFC-00837,0.144,Persuadible,2026-04-15
XFC-00838,-0.0599,Sleeping Dog,2026-04-15
XFC-00839,0.0987,Persuadible,2026-04-15
XFC-00840,0.0029,Lost Cause,2026-04-15
XFC-00841,0.016,Lost Cause,2026-04-15
XFC-00842,0.074,Persuadible,2026-04-15
XFC-00843,-0.0698,Sleeping Dog,2026-04-15
XFC-00844,0.0506,Persuadible,2026-04-15
XFC-00845,0.0333,Sure Thing,2026-04-15
XFC-00846,0.0594,Persuadible,2026-04-15
XFC-00847,0.0431,Sure Thing,2026-04-15
XFC-00848,0.2164,Persuadible,2026-04-15
XFC-00849,-0.031,Sleeping Dog,2026-04-15
XFC-00850,-0.0225,Lost Cause,2026-04-15
XFC-00851,-0.0299,Lost Cause,2026-04-15
XFC-00852,-0.0244,Lost Cause,2026-04-15
XFC-00853,-0.031,Sleeping Dog,2026-04-15
XFC-00854,0.1151,Persuadible,2026-04-15
XFC-00855,0.1336,Persuadible,2026-04-15
XFC-00856,-0.0257,Lost Cause,2026-04-15
XFC-00857,-0.0466,Sleeping Dog,2026-04-15
XFC-00858,0.0577,Persuadible,2026-04-15
XFC-00859,-0.0242,Lost Cause,2026-04-15
XFC-00860,0.0706,Persuadible,2026-04-15
XFC-00861,0.0362,Sure Thing,2026-04-15
XFC-00862,-0.1013,Sleeping Dog,2026-04-15
XFC-00863,0.1438,Persuadible,2026-04-15
XFC-00864,0.1637,Persuadible,2026-04-15
XFC-00865,-0.029,Lost Cause,2026-04-15
XFC-00866,-0.011,Lost Cause,2026-04-15
XFC-00867,0.0429,Sure Thing,2026-04-15
XFC-00868,0.0468,Sure Thing,2026-04-15
XFC-00869,0.0727,Persuadible,2026-04-15
XFC-00870,0.1808,Persuadible,2026-04-15
XFC-00871,0.0058,Lost Cause,2026-04-15
XFC-00872,-0.0439,Sleeping Dog,2026-04-15
XFC-00873,-0.0903,Sleeping Dog,2026-04-15
XFC-00874,-0.0385,Sleeping Dog,2026-04-15
XFC-00875,0.0173,Lost Cause,2026-04-15
XFC-00876,0.1636,Persuadible,2026-04-15
XFC-00877,-0.0214,Lost Cause,2026-04-15
XFC-00878,0.0379,Sure Thing,2026-04-15
XFC-00879,0.0187,Lost Cause,2026-04-15
XFC-00880,0.1151,Persuadible,2026-04-15
XFC-00881,0.2222,Persuadible,2026-04-15
XFC-00882,-0.0225,Lost Cause,2026-04-15
XFC-00883,-0.0192,Lost Cause,2026-04-15
XFC-00884,0.1035,Persuadible,2026-04-15
XFC-00885,0.0746,Persuadible,2026-04-15
XFC-00886,0.1677,Persuadible,2026-04-15
XFC-00887,0.0667,Persuadible,2026-04-15
XFC-00888,-0.0087,Lost Cause,2026-04-15
XFC-00889,0.0673,Persuadible,2026-04-15
XFC-00890,0.1087,Persuadible,2026-04-15
XFC-00891,0.0856,Persuadible,2026-04-15
XFC-00892,0.0606,Persuadible,2026-04-15
XFC-00893,0.1053,Persuadible,2026-04-15
XFC-00894,0.1135,Persuadible,2026-04-15
XFC-00895,0.1306,Persuadible,2026-04-15
XFC-00896,0.0719,Persuadible,2026-04-15
XFC-00897,0.0066,Lost Cause,2026-04-15
XFC-00898,0.0317,Sure Thing,2026-04-15
XFC-00899,0.1165,Persuadible,2026-04-15
XFC-00900,-0.0454,Sleeping Dog,2026-04-15
XFC-00901,0.0495,Sure Thing,2026-04-15
XFC-00902,-0.0115,Lost Cause,2026-04-15
XFC-00903,0.0223,Sure Thing,2026-04-15
XFC-00904,0.1223,Persuadible,2026-04-15
XFC-00905,0.0353,Sure Thing,2026-04-15
XFC-00906,0.0237,Sure Thing,2026-04-15
XFC-00907,-0.0888,Sleeping Dog,2026-04-15
XFC-00908,0.0797,Persuadible,2026-04-15
XFC-00909,0.0716,Persuadible,2026-04-15
XFC-00910,0.1931,Persuadible,2026-04-15
XFC-00911,-0.0046,Lost Cause,2026-04-15
XFC-00912,0.0375,Sure Thing,2026-04-15
XFC-00913,0.04,Sure Thing,2026-04-15
XFC-00914,0.1462,Persuadible,2026-04-15
XFC-00915,0.0124,Lost Cause,2026-04-15
XFC-00916,0.0423,Sure Thing,2026-04-15
XFC-00917,0.0686,Persuadible,2026-04-15
XFC-00918,0.0349,Sure Thing,2026-04-15
XFC-00919,-0.0157,Lost Cause,2026-04-15
XFC-00920,0.0355,Sure Thing,2026-04-15
XFC-00921,0.1059,Persuadible,2026-04-15
XFC-00922,-0.0621,Sleeping Dog,2026-04-15
XFC-00923,0.0306,Sure Thing,2026-04-15
XFC-00924,-0.036,Sleeping Dog,2026-04-15
XFC-00925,0.1156,Persuadible,2026-04-15
XFC-00926,-0.1019,Sleeping Dog,2026-04-15
XFC-00927,-0.0247,Lost Cause,2026-04-15
XFC-00928,0.0502,Persuadible,2026-04-15
XFC-00929,0.1452,Persuadible,2026-04-15
XFC-00930,0.0147,Lost Cause,2026-04-15
XFC-00931,-0.0244,Lost Cause,2026-04-15
XFC-00932,0.1705,Persuadible,2026-04-15
XFC-00933,-0.0958,Sleeping Dog,2026-04-15
XFC-00934,-0.1559,Sleeping Dog,2026-04-15
XFC-00935,0.0552,Persuadible,2026-04-15
XFC-00936,-0.0202,Lost Cause,2026-04-15
XFC-00937,-0.0617,Sleeping Dog,2026-04-15
XFC-00938,0.0767,Persuadible,2026-04-15
XFC-00939,0.0395,Sure Thing,2026-04-15
XFC-00940,-0.0251,Lost Cause,2026-04-15
XFC-00941,-0.0824,Sleeping Dog,2026-04-15
XFC-00942,0.0898,Persuadible,2026-04-15
XFC-00943,0.072,Persuadible,2026-04-15
XFC-00944,0.0121,Lost Cause,2026-04-15
XFC-00945,0.1677,Persuadible,2026-04-15
XFC-00946,-0.0656,Sleeping Dog,2026-04-15
XFC-00947,-0.102,Sleeping Dog,2026-04-15
XFC-00948,-0.0354,Sleeping Dog,2026-04-15
XFC-00949,0.0164,Lost Cause,2026-04-15
XFC-00950,0.0395,Sure Thing,2026-04-15
XFC-00951,0.0007,Lost Cause,2026-04-15
XFC-00952,0.0482,Sure Thing,2026-04-15
XFC-00953,-0.0801,Sleeping Dog,2026-04-15
XFC-00954,0.1355,Persuadible,2026-04-15
XFC-00955,0.0134,Lost Cause,2026-04-15
XFC-00956,0.1094,Persuadible,2026-04-15
XFC-00957,0.0474,Sure Thing,2026-04-15
XFC-00958,0.0565,Persuadible,2026-04-15
XFC-00959,0.0656,Persuadible,2026-04-15
XFC-00960,0.0558,Persuadible,2026-04-15
XFC-00961,0.0714,Persuadible,2026-04-15
XFC-00962,0.1263,Persuadible,2026-04-15
XFC-00963,0.0357,Sure Thing,2026-04-15
XFC-00964,0.0767,Persuadible,2026-04-15
XFC-00965,0.0128,Lost Cause,2026-04-15
XFC-00966,0.1352,Persuadible,2026-04-15
XFC-00967,-0.0341,Sleeping Dog,2026-04-15
XFC-00968,0.1641,Persuadible,2026-04-15
XFC-00969,0.0168,Lost Cause,2026-04-15
XFC-00970,-0.0945,Sleeping Dog,2026-04-15
XFC-00971,0.0302,Sure Thing,2026-04-15
XFC-00972,-0.0345,Sleeping Dog,2026-04-15
XFC-00973,0.0873,Persuadible,2026-04-15
XFC-00974,-0.0322,Sleeping Dog,2026-04-15
XFC-00975,-0.0157,Lost Cause,2026-04-15
XFC-00976,-0.1312,Sleeping Dog,2026-04-15
XFC-00977,-0.0162,Lost Cause,2026-04-15
XFC-00978,-0.1739,Sleeping Dog,2026-04-15
XFC-00979,-0.1067,Sleeping Dog,2026-04-15
XFC-00980,0.0808,Persuadible,2026-04-15
XFC-00981,0.0829,Persuadible,2026-04-15
XFC-00982,0.054,Persuadible,2026-04-15
XFC-00983,-0.0574,Sleeping Dog,2026-04-15
XFC-00984,0.0162,Lost Cause,2026-04-15
XFC-00985,0.0197,Lost Cause,2026-04-15
XFC-00986,-0.0727,Sleeping Dog,2026-04-15
XFC-00987,0.1403,Persuadible,2026-04-15
XFC-00988,0.0902,Persuadible,2026-04-15
XFC-00989,0.0023,Lost Cause,2026-04-15
XFC-00990,0.0222,Sure Thing,2026-04-15
XFC-00991,0.0367,Sure Thing,2026-04-15
XFC-00992,-0.1433,Sleeping Dog,2026-04-15
XFC-00993,0.0002,Lost Cause,2026-04-15
XFC-00994,-0.0346,Sleeping Dog,2026-04-15
XFC-00995,-0.0601,Sleeping Dog,2026-04-15
XFC-00996,-0.0025,Lost Cause,2026-04-15
XFC-00997,0.1638,Persuadible,2026-04-15
XFC-00998,0.0713,Persuadible,2026-04-15
XFC-00999,-0.0257,Lost Cause,2026-04-15
XFC-01000,0.0658,Persuadible,2026-04-15
XFC-01001,0.1319,Persuadible,2026-04-15
XFC-01002,0.094,Persuadible,2026-04-15
XFC-01003,0.0248,Sure Thing,2026-04-15
XFC-01004,-0.0318,Sleeping Dog,2026-04-15
XFC-01005,0.0759,Persuadible,2026-04-15
XFC-01006,0.0515,Persuadible,2026-04-15
XFC-01007,0.0916,Persuadible,2026-04-15
XFC-01008,0.0708,Persuadible,2026-04-15
XFC-01009,0.104,Persuadible,2026-04-15
XFC-01010,-0.0228,Lost Cause,2026-04-15
XFC-01011,0.1254,Persuadible,2026-04-15
XFC-01012,0.0358,Sure Thing,2026-04-15
XFC-01013,0.186,Persuadible,2026-04-15
XFC-01014,-0.0351,Sleeping Dog,2026-04-15
XFC-01015,0.1589,Persuadible,2026-04-15
XFC-01016,0.0358,Sure Thing,2026-04-15
XFC-01017,-0.0321,Sleeping Dog,2026-04-15
XFC-01018,-0.0187,Lost Cause,2026-04-15
XFC-01019,-0.0056,Lost Cause,2026-04-15
XFC-01020,0.0539,Persuadible,2026-04-15
XFC-01021,0.0618,Persuadible,2026-04-15
XFC-01022,-0.0259,Lost Cause,2026-04-15
XFC-01023,0.0181,Lost Cause,2026-04-15
XFC-01024,0.1914,Persuadible,2026-04-15
XFC-01025,0.1582,Persuadible,2026-04-15
XFC-01026,0.0549,Persuadible,2026-04-15
XFC-01027,0.023,Sure Thing,2026-04-15
XFC-01028,0.0296,Sure Thing,2026-04-15
XFC-01029,0.0691,Persuadible,2026-04-15
XFC-01030,-0.0618,Sleeping Dog,2026-04-15
XFC-01031,-0.0006,Lost Cause,2026-04-15
XFC-01032,-0.1135,Sleeping Dog,2026-04-15
XFC-01033,0.0519,Persuadible,2026-04-15
XFC-01034,0.0718,Persuadible,2026-04-15
XFC-01035,-0.0187,Lost Cause,2026-04-15
XFC-01036,0.1459,Persuadible,2026-04-15
XFC-01037,-0.0781,Sleeping Dog,2026-04-15
XFC-01038,-0.0971,Sleeping Dog,2026-04-15
XFC-01039,0.038,Sure Thing,2026-04-15
XFC-01040,0.1038,Persuadible,2026-04-15
XFC-01041,0.1547,Persuadible,2026-04-15
XFC-01042,-0.0167,Lost Cause,2026-04-15
XFC-01043,0.1063,Persuadible,2026-04-15
XFC-01044,0.0169,Lost Cause,2026-04-15
XFC-01045,0.0062,Lost Cause,2026-04-15
XFC-01046,0.0907,Persuadible,2026-04-15
XFC-01047,0.0722,Persuadible,2026-04-15
XFC-01048,-0.1061,Sleeping Dog,2026-04-15
XFC-01049,0.1381,Persuadible,2026-04-15
XFC-01050,0.1304,Persuadible,2026-04-15
XFC-01051,-0.03,Sleeping Dog,2026-04-15
XFC-01052,0.0517,Persuadible,2026-04-15
XFC-01053,0.0595,Persuadible,2026-04-15
XFC-01054,0.0409,Sure Thing,2026-04-15
XFC-01055,-0.024,Lost Cause,2026-04-15
