customer_id,probabilidad_churn,riesgo_churn,churn_real,fecha_scoring
XFC-00528,0.4472,Medio,0,2026-04-15
XFC-00529,0.0082,Muy Bajo,0,2026-04-15
XFC-00530,0.0314,Muy Bajo,0,2026-04-15
XFC-00531,0.666,Alto,1,2026-04-15
XFC-00532,0.9454,Crítico,1,2026-04-15
XFC-00533,0.6986,Alto,1,2026-04-15
XFC-00534,0.1582,Muy Bajo,0,2026-04-15
XFC-00535,0.1806,Muy Bajo,0,2026-04-15
XFC-00536,0.009,Muy Bajo,0,2026-04-15
XFC-00537,0.1624,Muy Bajo,0,2026-04-15
XFC-00538,0.7535,Alto,1,2026-04-15
XFC-00539,0.1636,Muy Bajo,0,2026-04-15
XFC-00540,0.014,Muy Bajo,0,2026-04-15
XFC-00541,0.0512,Muy Bajo,0,2026-04-15
XFC-00542,0.973,Crítico,1,2026-04-15
XFC-00543,0.09,Muy Bajo,0,2026-04-15
XFC-00544,0.9313,Crítico,1,2026-04-15
XFC-00545,0.8924,Crítico,1,2026-04-15
XFC-00546,0.0131,Muy Bajo,0,2026-04-15
XFC-00547,0.8127,Crítico,1,2026-04-15
XFC-00548,0.2194,Bajo,0,2026-04-15
XFC-00549,0.297,Bajo,1,2026-04-15
XFC-00550,0.0802,Muy Bajo,0,2026-04-15
XFC-00551,0.1122,Muy Bajo,1,2026-04-15
XFC-00552,0.4461,Medio,1,2026-04-15
XFC-00553,0.3818,Bajo,0,2026-04-15
XFC-00554,0.3379,Bajo,1,2026-04-15
XFC-00555,0.0071,Muy Bajo,0,2026-04-15
XFC-00556,0.9072,Crítico,1,2026-04-15
XFC-00557,0.1218,Muy Bajo,0,2026-04-15
XFC-00558,0.8688,Crítico,1,2026-04-15
XFC-00559,0.4656,Medio,1,2026-04-15
XFC-00560,0.9134,Crítico,1,2026-04-15
XFC-00561,0.6466,Alto,0,2026-04-15
XFC-00562,0.5837,Medio,1,2026-04-15
XFC-00563,0.9073,Crítico,1,2026-04-15
XFC-00564,0.231,Bajo,0,2026-04-15
XFC-00565,0.0061,Muy Bajo,0,2026-04-15
XFC-00566,0.0459,Muy Bajo,0,2026-04-15
XFC-00567,0.1397,Muy Bajo,0,2026-04-15
XFC-00568,0.1041,Muy Bajo,0,2026-04-15
XFC-00569,0.1174,Muy Bajo,0,2026-04-15
XFC-00570,0.9483,Crítico,1,2026-04-15
XFC-00571,0.9019,Crítico,1,2026-04-15
XFC-00572,0.8858,Crítico,1,2026-04-15
XFC-00573,0.9357,Crítico,1,2026-04-15
XFC-00574,0.011,Muy Bajo,0,2026-04-15
XFC-00575,0.9273,Crítico,1,2026-04-15
XFC-00576,0.6311,Alto,1,2026-04-15
XFC-00577,0.9496,Crítico,1,2026-04-15
XFC-00578,0.3007,Bajo,0,2026-04-15
XFC-00579,0.0735,Muy Bajo,0,2026-04-15
XFC-00580,0.7666,Alto,1,2026-04-15
XFC-00581,0.9361,Crítico,1,2026-04-15
XFC-00582,0.6411,Alto,1,2026-04-15
XFC-00583,0.6336,Alto,0,2026-04-15
XFC-00584,0.7424,Alto,0,2026-04-15
XFC-00585,0.0553,Muy Bajo,0,2026-04-15
XFC-00586,0.4908,Medio,0,2026-04-15
XFC-00587,0.9427,Crítico,1,2026-04-15
XFC-00588,0.0946,Muy Bajo,0,2026-04-15
XFC-00589,0.0071,Muy Bajo,0,2026-04-15
XFC-00590,0.832,Crítico,1,2026-04-15
XFC-00591,0.947,Crítico,1,2026-04-15
XFC-00592,0.3811,Bajo,0,2026-04-15
XFC-00593,0.0602,Muy Bajo,0,2026-04-15
XFC-00594,0.6634,Alto,1,2026-04-15
XFC-00595,0.0808,Muy Bajo,1,2026-04-15
XFC-00596,0.5087,Medio,1,2026-04-15
XFC-00597,0.0122,Muy Bajo,0,2026-04-15
XFC-00598,0.1955,Muy Bajo,0,2026-04-15
XFC-00599,0.4187,Medio,0,2026-04-15
XFC-00600,0.8947,Crítico,1,2026-04-15
XFC-00601,0.7441,Alto,1,2026-04-15
XFC-00602,0.599,Medio,0,2026-04-15
XFC-00603,0.1325,Muy Bajo,0,2026-04-15
XFC-00604,0.0853,Muy Bajo,0,2026-04-15
XFC-00605,0.0663,Muy Bajo,0,2026-04-15
XFC-00606,0.4839,Medio,0,2026-04-15
XFC-00607,0.7964,Alto,1,2026-04-15
XFC-00608,0.1885,Muy Bajo,0,2026-04-15
XFC-00609,0.126,Muy Bajo,0,2026-04-15
XFC-00610,0.7914,Alto,1,2026-04-15
XFC-00611,0.0087,Muy Bajo,0,2026-04-15
XFC-00612,0.8206,Crítico,1,2026-04-15
XFC-00613,0.9059,Crítico,1,2026-04-15
XFC-00614,0.8024,Crítico,0,2026-04-15
XFC-00615,0.113,Muy Bajo,0,2026-04-15
XFC-00616,0.5731,Medio,0,2026-04-15
XFC-00617,0.5293,Medio,1,2026-04-15
XFC-00618,0.0184,Muy Bajo,0,2026-04-15
XFC-00619,0.0092,Muy Bajo,0,2026-04-15
XFC-00620,0.4644,Medio,1,2026-04-15
XFC-00621,0.0098,Muy Bajo,0,2026-04-15
XFC-00622,0.9277,Crítico,1,2026-04-15
XFC-00623,0.0599,Muy Bajo,0,2026-04-15
XFC-00624,0.2582,Bajo,0,2026-04-15
XFC-00625,0.6246,Alto,0,2026-04-15
XFC-00626,0.0392,Muy Bajo,0,2026-04-15
XFC-00627,0.868,Crítico,1,2026-04-15
XFC-00628,0.1826,Muy Bajo,0,2026-04-15
XFC-00629,0.0835,Muy Bajo,0,2026-04-15
XFC-00630,0.6843,Alto,1,2026-04-15
XFC-00631,0.0072,Muy Bajo,0,2026-04-15
XFC-00632,0.2933,Bajo,0,2026-04-15
XFC-00633,0.0742,Muy Bajo,0,2026-04-15
XFC-00634,0.0316,Muy Bajo,0,2026-04-15
XFC-00635,0.8347,Crítico,1,2026-04-15
XFC-00636,0.1555,Muy Bajo,0,2026-04-15
XFC-00637,0.009,Muy Bajo,0,2026-04-15
XFC-00638,0.1149,Muy Bajo,0,2026-04-15
XFC-00639,0.8524,Crítico,1,2026-04-15
XFC-00640,0.8789,Crítico,1,2026-04-15
XFC-00641,0.0062,Muy Bajo,0,2026-04-15
XFC-00642,0.2176,Bajo,0,2026-04-15
XFC-00643,0.1598,Muy Bajo,0,2026-04-15
XFC-00644,0.1816,Muy Bajo,0,2026-04-15
XFC-00645,0.8502,Crítico,1,2026-04-15
XFC-00646,0.9755,Crítico,1,2026-04-15
XFC-00647,0.2139,Bajo,1,2026-04-15
XFC-00648,0.15,Muy Bajo,0,2026-04-15
XFC-00649,0.6506,Alto,0,2026-04-15
XFC-00650,0.709,Alto,1,2026-04-15
XFC-00651,0.6668,Alto,0,2026-04-15
XFC-00652,0.6043,Alto,1,2026-04-15
XFC-00653,0.1526,Muy Bajo,0,2026-04-15
XFC-00654,0.8325,Crítico,1,2026-04-15
XFC-00655,0.1494,Muy Bajo,0,2026-04-15
XFC-00656,0.2611,Bajo,0,2026-04-15
XFC-00657,0.7723,Alto,1,2026-04-15
XFC-00658,0.8525,Crítico,1,2026-04-15
XFC-00659,0.1041,Muy Bajo,0,2026-04-15
XFC-00660,0.7063,Alto,1,2026-04-15
XFC-00661,0.1302,Muy Bajo,0,2026-04-15
XFC-00662,0.2112,Bajo,0,2026-04-15
XFC-00663,0.0499,Muy Bajo,0,2026-04-15
XFC-00664,0.2102,Bajo,0,2026-04-15
XFC-00665,0.606,Alto,1,2026-04-15
XFC-00666,0.4726,Medio,1,2026-04-15
XFC-00667,0.1727,Muy Bajo,0,2026-04-15
XFC-00668,0.1235,Muy Bajo,0,2026-04-15
XFC-00669,0.8913,Crítico,1,2026-04-15
XFC-00670,0.3394,Bajo,0,2026-04-15
XFC-00671,0.0957,Muy Bajo,0,2026-04-15
XFC-00672,0.0586,Muy Bajo,0,2026-04-15
XFC-00673,0.884,Crítico,1,2026-04-15
XFC-00674,0.794,Alto,1,2026-04-15
XFC-00675,0.1275,Muy Bajo,0,2026-04-15
XFC-00676,0.6586,Alto,1,2026-04-15
XFC-00677,0.9076,Crítico,1,2026-04-15
XFC-00678,0.0562,Muy Bajo,0,2026-04-15
XFC-00679,0.8506,Crítico,1,2026-04-15
XFC-00680,0.4189,Medio,0,2026-04-15
XFC-00681,0.8063,Crítico,1,2026-04-15
XFC-00682,0.3622,Bajo,0,2026-04-15
XFC-00683,0.9503,Crítico,1,2026-04-15
XFC-00684,0.9503,Crítico,1,2026-04-15
XFC-00685,0.0393,Muy Bajo,1,2026-04-15
XFC-00686,0.5642,Medio,0,2026-04-15
XFC-00687,0.0071,Muy Bajo,0,2026-04-15
XFC-00688,0.2263,Bajo,0,2026-04-15
XFC-00689,0.0452,Muy Bajo,0,2026-04-15
XFC-00690,0.0097,Muy Bajo,0,2026-04-15
XFC-00691,0.1995,Muy Bajo,0,2026-04-15
XFC-00692,0.0807,Muy Bajo,0,2026-04-15
XFC-00693,0.2398,Bajo,0,2026-04-15
XFC-00694,0.7787,Alto,1,2026-04-15
XFC-00695,0.5171,Medio,1,2026-04-15
XFC-00696,0.0172,Muy Bajo,0,2026-04-15
XFC-00697,0.1365,Muy Bajo,0,2026-04-15
XFC-00698,0.7332,Alto,0,2026-04-15
XFC-00699,0.0084,Muy Bajo,0,2026-04-15
XFC-00700,0.4109,Medio,0,2026-04-15
XFC-00701,0.0411,Muy Bajo,0,2026-04-15
XFC-00702,0.6502,Alto,0,2026-04-15
XFC-00703,0.9448,Crítico,1,2026-04-15
XFC-00704,0.0604,Muy Bajo,0,2026-04-15
XFC-00705,0.0085,Muy Bajo,0,2026-04-15
XFC-00706,0.0097,Muy Bajo,0,2026-04-15
XFC-00707,0.1524,Muy Bajo,0,2026-04-15
XFC-00708,0.8248,Crítico,1,2026-04-15
XFC-00709,0.1043,Muy Bajo,0,2026-04-15
XFC-00710,0.044,Muy Bajo,0,2026-04-15
XFC-00711,0.9528,Crítico,1,2026-04-15
XFC-00712,0.7518,Alto,0,2026-04-15
XFC-00713,0.0537,Muy Bajo,0,2026-04-15
XFC-00714,0.0071,Muy Bajo,0,2026-04-15
XFC-00715,0.8983,Crítico,1,2026-04-15
XFC-00716,0.9495,Crítico,1,2026-04-15
XFC-00717,0.6758,Alto,0,2026-04-15
XFC-00718,0.9508,Crítico,1,2026-04-15
XFC-00719,0.7479,Alto,1,2026-04-15
XFC-00720,0.6843,Alto,1,2026-04-15
XFC-00721,0.1213,Muy Bajo,0,2026-04-15
XFC-00722,0.009,Muy Bajo,0,2026-04-15
XFC-00723,0.8205,Crítico,1,2026-04-15
XFC-00724,0.7237,Alto,1,2026-04-15
XFC-00725,0.9192,Crítico,1,2026-04-15
XFC-00726,0.2147,Bajo,0,2026-04-15
XFC-00727,0.3111,Bajo,0,2026-04-15
XFC-00728,0.1375,Muy Bajo,0,2026-04-15
XFC-00729,0.0082,Muy Bajo,0,2026-04-15
XFC-00730,0.8571,Crítico,1,2026-04-15
XFC-00731,0.5952,Medio,1,2026-04-15
XFC-00732,0.2458,Bajo,0,2026-04-15
XFC-00733,0.1955,Muy Bajo,0,2026-04-15
XFC-00734,0.0913,Muy Bajo,0,2026-04-15
XFC-00735,0.8925,Crítico,1,2026-04-15
XFC-00736,0.1127,Muy Bajo,0,2026-04-15
XFC-00737,0.9237,Crítico,1,2026-04-15
XFC-00738,0.8558,Crítico,1,2026-04-15
XFC-00739,0.8381,Crítico,0,2026-04-15
XFC-00740,0.9089,Crítico,1,2026-04-15
XFC-00741,0.5587,Medio,1,2026-04-15
XFC-00742,0.8875,Crítico,1,2026-04-15
XFC-00743,0.8916,Crítico,1,2026-04-15
XFC-00744,0.9522,Crítico,1,2026-04-15
XFC-00745,0.3579,Bajo,0,2026-04-15
XFC-00746,0.5916,Medio,1,2026-04-15
XFC-00747,0.1401,Muy Bajo,0,2026-04-15
XFC-00748,0.0976,Muy Bajo,0,2026-04-15
XFC-00749,0.1471,Muy Bajo,0,2026-04-15
XFC-00750,0.9162,Crítico,1,2026-04-15
XFC-00751,0.2001,Bajo,0,2026-04-15
XFC-00752,0.7987,Alto,0,2026-04-15
XFC-00753,0.1641,Muy Bajo,0,2026-04-15
XFC-00754,0.4285,Medio,1,2026-04-15
XFC-00755,0.4337,Medio,0,2026-04-15
XFC-00756,0.046,Muy Bajo,0,2026-04-15
XFC-00757,0.0554,Muy Bajo,0,2026-04-15
XFC-00758,0.091,Muy Bajo,0,2026-04-15
XFC-00759,0.0087,Muy Bajo,0,2026-04-15
XFC-00760,0.9447,Crítico,1,2026-04-15
XFC-00761,0.5075,Medio,1,2026-04-15
XFC-00762,0.8199,Crítico,1,2026-04-15
XFC-00763,0.4547,Medio,1,2026-04-15
XFC-00764,0.094,Muy Bajo,0,2026-04-15
XFC-00765,0.954,Crítico,1,2026-04-15
XFC-00766,0.0029,Muy Bajo,0,2026-04-15
XFC-00767,0.0069,Muy Bajo,0,2026-04-15
XFC-00768,0.9453,Crítico,1,2026-04-15
XFC-00769,0.9622,Crítico,1,2026-04-15
XFC-00770,0.8717,Crítico,1,2026-04-15
XFC-00771,0.8988,Crítico,1,2026-04-15
XFC-00772,0.4964,Medio,1,2026-04-15
XFC-00773,0.12,Muy Bajo,0,2026-04-15
XFC-00774,0.888,Crítico,1,2026-04-15
XFC-00775,0.0073,Muy Bajo,0,2026-04-15
XFC-00776,0.9219,Crítico,1,2026-04-15
XFC-00777,0.0366,Muy Bajo,0,2026-04-15
XFC-00778,0.1537,Muy Bajo,0,2026-04-15
XFC-00779,0.2377,Bajo,0,2026-04-15
XFC-00780,0.5977,Medio,0,2026-04-15
XFC-00781,0.9788,Crítico,1,2026-04-15
XFC-00782,0.9501,Crítico,1,2026-04-15
XFC-00783,0.0655,Muy Bajo,0,2026-04-15
XFC-00784,0.9614,Crítico,1,2026-04-15
XFC-00785,0.6845,Alto,0,2026-04-15
XFC-00786,0.599,Medio,0,2026-04-15
XFC-00787,0.0464,Muy Bajo,0,2026-04-15
XFC-00788,0.0464,Muy Bajo,0,2026-04-15
XFC-00789,0.9588,Crítico,1,2026-04-15
XFC-00790,0.41,Medio,0,2026-04-15
XFC-00791,0.9564,Crítico,1,2026-04-15
XFC-00792,0.9525,Crítico,1,2026-04-15
XFC-00793,0.516,Medio,0,2026-04-15
XFC-00794,0.4266,Medio,1,2026-04-15
XFC-00795,0.9479,Crítico,1,2026-04-15
XFC-00796,0.796,Alto,1,2026-04-15
XFC-00797,0.6236,Alto,1,2026-04-15
XFC-00798,0.9207,Crítico,1,2026-04-15
XFC-00799,0.8318,Crítico,1,2026-04-15
XFC-00800,0.9239,Crítico,1,2026-04-15
XFC-00801,0.9371,Crítico,1,2026-04-15
XFC-00802,0.2487,Bajo,0,2026-04-15
XFC-00803,0.7503,Alto,1,2026-04-15
XFC-00804,0.0899,Muy Bajo,0,2026-04-15
XFC-00805,0.9539,Crítico,1,2026-04-15
XFC-00806,0.9615,Crítico,1,2026-04-15
XFC-00807,0.0042,Muy Bajo,0,2026-04-15
XFC-00808,0.9234,Crítico,1,2026-04-15
XFC-00809,0.6922,Alto,1,2026-04-15
XFC-00810,0.0873,Muy Bajo,0,2026-04-15
XFC-00811,0.9406,Crítico,1,2026-04-15
XFC-00812,0.3431,Bajo,0,2026-04-15
XFC-00813,0.0088,Muy Bajo,0,2026-04-15
XFC-00814,0.708,Alto,1,2026-04-15
XFC-00815,0.0331,Muy Bajo,0,2026-04-15
XFC-00816,0.0648,Muy Bajo,0,2026-04-15
XFC-00817,0.1168,Muy Bajo,0,2026-04-15
XFC-00818,0.0922,Muy Bajo,0,2026-04-15
XFC-00819,0.7363,Alto,0,2026-04-15
XFC-00820,0.0925,Muy Bajo,0,2026-04-15
XFC-00821,0.7962,Alto,1,2026-04-15
XFC-00822,0.1701,Muy Bajo,1,2026-04-15
XFC-00823,0.9166,Crítico,1,2026-04-15
XFC-00824,0.95,Crítico,1,2026-04-15
XFC-00825,0.0043,Muy Bajo,0,2026-04-15
XFC-00826,0.801,Crítico,1,2026-04-15
XFC-00827,0.0718,Muy Bajo,0,2026-04-15
XFC-00828,0.6976,Alto,1,2026-04-15
XFC-00829,0.7568,Alto,1,2026-04-15
XFC-00830,0.738,Alto,1,2026-04-15
XFC-00831,0.8986,Crítico,1,2026-04-15
XFC-00832,0.1918,Muy Bajo,0,2026-04-15
XFC-00833,0.1016,Muy Bajo,0,2026-04-15
XFC-00834,0.6768,Alto,1,2026-04-15
XFC-00835,0.9214,Crítico,1,2026-04-15
XFC-00836,0.5373,Medio,1,2026-04-15
XFC-00837,0.5116,Medio,0,2026-04-15
XFC-00838,0.008,Muy Bajo,0,2026-04-15
XFC-00839,0.2342,Bajo,1,2026-04-15
XFC-00840,0.0095,Muy Bajo,0,2026-04-15
XFC-00841,0.0509,Muy Bajo,0,2026-04-15
XFC-00842,0.1154,Muy Bajo,0,2026-04-15
XFC-00843,0.9424,Crítico,1,2026-04-15
XFC-00844,0.0867,Muy Bajo,0,2026-04-15
XFC-00845,0.8914,Crítico,0,2026-04-15
XFC-00846,0.6864,Alto,1,2026-04-15
XFC-00847,0.2349,Bajo,0,2026-04-15
XFC-00848,0.5089,Medio,1,2026-04-15
XFC-00849,0.098,Muy Bajo,0,2026-04-15
XFC-00850,0.4038,Medio,1,2026-04-15
XFC-00851,0.7255,Alto,1,2026-04-15
XFC-00852,0.7879,Alto,1,2026-04-15
XFC-00853,0.0562,Muy Bajo,0,2026-04-15
XFC-00854,0.1262,Muy Bajo,0,2026-04-15
XFC-00855,0.0084,Muy Bajo,0,2026-04-15
XFC-00856,0.9758,Crítico,1,2026-04-15
XFC-00857,0.9655,Crítico,1,2026-04-15
XFC-00858,0.9473,Crítico,1,2026-04-15
XFC-00859,0.9285,Crítico,1,2026-04-15
XFC-00860,0.0129,Muy Bajo,0,2026-04-15
XFC-00861,0.1451,Muy Bajo,0,2026-04-15
XFC-00862,0.7935,Alto,1,2026-04-15
XFC-00863,0.7057,Alto,0,2026-04-15
XFC-00864,0.0353,Muy Bajo,0,2026-04-15
XFC-00865,0.1785,Muy Bajo,0,2026-04-15
XFC-00866,0.6226,Alto,0,2026-04-15
XFC-00867,0.291,Bajo,0,2026-04-15
XFC-00868,0.7307,Alto,1,2026-04-15
XFC-00869,0.0084,Muy Bajo,0,2026-04-15
XFC-00870,0.2808,Bajo,0,2026-04-15
XFC-00871,0.6955,Alto,1,2026-04-15
XFC-00872,0.607,Alto,1,2026-04-15
XFC-00873,0.2137,Bajo,0,2026-04-15
XFC-00874,0.1876,Muy Bajo,0,2026-04-15
XFC-00875,0.5848,Medio,1,2026-04-15
XFC-00876,0.2406,Bajo,0,2026-04-15
XFC-00877,0.1958,Muy Bajo,0,2026-04-15
XFC-00878,0.0622,Muy Bajo,0,2026-04-15
XFC-00879,0.0554,Muy Bajo,0,2026-04-15
XFC-00880,0.1875,Muy Bajo,0,2026-04-15
XFC-00881,0.174,Muy Bajo,0,2026-04-15
XFC-00882,0.8824,Crítico,1,2026-04-15
XFC-00883,0.8874,Crítico,1,2026-04-15
XFC-00884,0.1178,Muy Bajo,0,2026-04-15
XFC-00885,0.2001,Bajo,0,2026-04-15
XFC-00886,0.9093,Crítico,1,2026-04-15
XFC-00887,0.8845,Crítico,0,2026-04-15
XFC-00888,0.7726,Alto,1,2026-04-15
XFC-00889,0.9473,Crítico,1,2026-04-15
XFC-00890,0.6743,Alto,0,2026-04-15
XFC-00891,0.5907,Medio,0,2026-04-15
XFC-00892,0.1599,Muy Bajo,0,2026-04-15
XFC-00893,0.019,Muy Bajo,0,2026-04-15
XFC-00894,0.7446,Alto,1,2026-04-15
XFC-00895,0.9027,Crítico,1,2026-04-15
XFC-00896,0.8556,Crítico,1,2026-04-15
XFC-00897,0.5968,Medio,1,2026-04-15
XFC-00898,0.7321,Alto,0,2026-04-15
XFC-00899,0.9592,Crítico,1,2026-04-15
XFC-00900,0.0689,Muy Bajo,0,2026-04-15
XFC-00901,0.1069,Muy Bajo,0,2026-04-15
XFC-00902,0.8946,Crítico,1,2026-04-15
XFC-00903,0.5892,Medio,1,2026-04-15
XFC-00904,0.9395,Crítico,1,2026-04-15
XFC-00905,0.978,Crítico,1,2026-04-15
XFC-00906,0.0077,Muy Bajo,0,2026-04-15
XFC-00907,0.8346,Crítico,1,2026-04-15
XFC-00908,0.0417,Muy Bajo,0,2026-04-15
XFC-00909,0.9179,Crítico,1,2026-04-15
XFC-00910,0.0086,Muy Bajo,0,2026-04-15
XFC-00911,0.4948,Medio,1,2026-04-15
XFC-00912,0.6383,Alto,1,2026-04-15
XFC-00913,0.8608,Crítico,1,2026-04-15
XFC-00914,0.7646,Alto,1,2026-04-15
XFC-00915,0.9077,Crítico,1,2026-04-15
XFC-00916,0.6545,Alto,1,2026-04-15
XFC-00917,0.0087,Muy Bajo,0,2026-04-15
XFC-00918,0.9427,Crítico,1,2026-04-15
XFC-00919,0.7826,Alto,1,2026-04-15
XFC-00920,0.0561,Muy Bajo,0,2026-04-15
XFC-00921,0.261,Bajo,0,2026-04-15
XFC-00922,0.2253,Bajo,0,2026-04-15
XFC-00923,0.2798,Bajo,1,2026-04-15
XFC-00924,0.8236,Crítico,1,2026-04-15
XFC-00925,0.2874,Bajo,1,2026-04-15
XFC-00926,0.5882,Medio,0,2026-04-15
XFC-00927,0.9238,Crítico,1,2026-04-15
XFC-00928,0.0493,Muy Bajo,0,2026-04-15
XFC-00929,0.5925,Medio,0,2026-04-15
XFC-00930,0.8857,Crítico,1,2026-04-15
XFC-00931,0.008,Muy Bajo,0,2026-04-15
XFC-00932,0.2714,Bajo,0,2026-04-15
XFC-00933,0.916,Crítico,1,2026-04-15
XFC-00934,0.1061,Muy Bajo,0,2026-04-15
XFC-00935,0.0512,Muy Bajo,0,2026-04-15
XFC-00936,0.3103,Bajo,1,2026-04-15
XFC-00937,0.9687,Crítico,1,2026-04-15
XFC-00938,0.3621,Bajo,1,2026-04-15
XFC-00939,0.0076,Muy Bajo,0,2026-04-15
XFC-00940,0.7362,Alto,1,2026-04-15
XFC-00941,0.9134,Crítico,1,2026-04-15
XFC-00942,0.7231,Alto,1,2026-04-15
XFC-00943,0.0054,Muy Bajo,0,2026-04-15
XFC-00944,0.583,Medio,1,2026-04-15
XFC-00945,0.0094,Muy Bajo,0,2026-04-15
XFC-00946,0.6681,Alto,0,2026-04-15
XFC-00947,0.6083,Alto,1,2026-04-15
XFC-00948,0.7742,Alto,1,2026-04-15
XFC-00949,0.9463,Crítico,1,2026-04-15
XFC-00950,0.0924,Muy Bajo,0,2026-04-15
XFC-00951,0.9381,Crítico,1,2026-04-15
XFC-00952,0.6714,Alto,0,2026-04-15
XFC-00953,0.265,Bajo,0,2026-04-15
XFC-00954,0.134,Muy Bajo,0,2026-04-15
XFC-00955,0.9376,Crítico,1,2026-04-15
XFC-00956,0.2328,Bajo,0,2026-04-15
XFC-00957,0.9374,Crítico,1,2026-04-15
XFC-00958,0.1672,Muy Bajo,0,2026-04-15
XFC-00959,0.499,Medio,0,2026-04-15
XFC-00960,0.8648,Crítico,1,2026-04-15
XFC-00961,0.9197,Crítico,1,2026-04-15
XFC-00962,0.9174,Crítico,1,2026-04-15
XFC-00963,0.9274,Crítico,1,2026-04-15
XFC-00964,0.0086,Muy Bajo,0,2026-04-15
XFC-00965,0.6604,Alto,1,2026-04-15
XFC-00966,0.1635,Muy Bajo,0,2026-04-15
XFC-00967,0.0459,Muy Bajo,0,2026-04-15
XFC-00968,0.0046,Muy Bajo,0,2026-04-15
XFC-00969,0.5306,Medio,0,2026-04-15
XFC-00970,0.0103,Muy Bajo,0,2026-04-15
XFC-00971,0.8477,Crítico,0,2026-04-15
XFC-00972,0.0953,Muy Bajo,0,2026-04-15
XFC-00973,0.0056,Muy Bajo,0,2026-04-15
XFC-00974,0.0091,Muy Bajo,0,2026-04-15
XFC-00975,0.7642,Alto,0,2026-04-15
XFC-00976,0.9453,Crítico,1,2026-04-15
XFC-00977,0.7329,Alto,1,2026-04-15
XFC-00978,0.3845,Bajo,0,2026-04-15
XFC-00979,0.2575,Bajo,0,2026-04-15
XFC-00980,0.6942,Alto,0,2026-04-15
XFC-00981,0.9292,Crítico,1,2026-04-15
XFC-00982,0.0084,Muy Bajo,0,2026-04-15
XFC-00983,0.1614,Muy Bajo,0,2026-04-15
XFC-00984,0.7464,Alto,1,2026-04-15
XFC-00985,0.0597,Muy Bajo,0,2026-04-15
XFC-00986,0.0982,Muy Bajo,0,2026-04-15
XFC-00987,0.0594,Muy Bajo,0,2026-04-15
XFC-00988,0.7129,Alto,1,2026-04-15
XFC-00989,0.7235,Alto,0,2026-04-15
XFC-00990,0.3123,Bajo,0,2026-04-15
XFC-00991,0.7258,Alto,1,2026-04-15
XFC-00992,0.282,Bajo,0,2026-04-15
XFC-00993,0.9649,Crítico,1,2026-04-15
XFC-00994,0.5731,Medio,0,2026-04-15
XFC-00995,0.9768,Crítico,1,2026-04-15
XFC-00996,0.7543,Alto,1,2026-04-15
XFC-00997,0.0499,Muy Bajo,0,2026-04-15
XFC-00998,0.0687,Muy Bajo,0,2026-04-15
XFC-00999,0.4066,Medio,0,2026-04-15
XFC-01000,0.1254,Muy Bajo,0,2026-04-15
XFC-01001,0.4608,Medio,0,2026-04-15
XFC-01002,0.2122,Bajo,0,2026-04-15
XFC-01003,0.9211,Crítico,1,2026-04-15
XFC-01004,0.2494,Bajo,0,2026-04-15
XFC-01005,0.5188,Medio,0,2026-04-15
XFC-01006,0.6316,Alto,1,2026-04-15
XFC-01007,0.8796,Crítico,1,2026-04-15
XFC-01008,0.2341,Bajo,0,2026-04-15
XFC-01009,0.605,Alto,1,2026-04-15
XFC-01010,0.1109,Muy Bajo,0,2026-04-15
XFC-01011,0.7808,Alto,1,2026-04-15
XFC-01012,0.0648,Muy Bajo,0,2026-04-15
XFC-01013,0.6992,Alto,1,2026-04-15
XFC-01014,0.6754,Alto,0,2026-04-15
XFC-01015,0.9086,Crítico,1,2026-04-15
XFC-01016,0.1146,Muy Bajo,0,2026-04-15
XFC-01017,0.3459,Bajo,0,2026-04-15
XFC-01018,0.7723,Alto,1,2026-04-15
XFC-01019,0.3643,Bajo,0,2026-04-15
XFC-01020,0.9426,Crítico,1,2026-04-15
XFC-01021,0.3834,Bajo,0,2026-04-15
XFC-01022,0.265,Bajo,0,2026-04-15
XFC-01023,0.0073,Muy Bajo,0,2026-04-15
XFC-01024,0.1231,Muy Bajo,1,2026-04-15
XFC-01025,0.9603,Crítico,1,2026-04-15
XFC-01026,0.6128,Alto,1,2026-04-15
XFC-01027,0.8506,Crítico,1,2026-04-15
XFC-01028,0.2213,Bajo,0,2026-04-15
XFC-01029,0.2436,Bajo,0,2026-04-15
XFC-01030,0.9574,Crítico,0,2026-04-15
XFC-01031,0.9375,Crítico,1,2026-04-15
XFC-01032,0.0774,Muy Bajo,0,2026-04-15
XFC-01033,0.912,Crítico,1,2026-04-15
XFC-01034,0.8241,Crítico,1,2026-04-15
XFC-01035,0.8509,Crítico,1,2026-04-15
XFC-01036,0.0058,Muy Bajo,0,2026-04-15
XFC-01037,0.1457,Muy Bajo,0,2026-04-15
XFC-01038,0.1838,Muy Bajo,0,2026-04-15
XFC-01039,0.6691,Alto,0,2026-04-15
XFC-01040,0.0423,Muy Bajo,0,2026-04-15
XFC-01041,0.1616,Muy Bajo,0,2026-04-15
XFC-01042,0.5968,Medio,1,2026-04-15
XFC-01043,0.0096,Muy Bajo,0,2026-04-15
XFC-01044,0.8226,Crítico,1,2026-04-15
XFC-01045,0.0576,Muy Bajo,0,2026-04-15
XFC-01046,0.0328,Muy Bajo,0,2026-04-15
XFC-01047,0.1735,Muy Bajo,0,2026-04-15
XFC-01048,0.4779,Medio,0,2026-04-15
XFC-01049,0.6325,Alto,0,2026-04-15
