customer_id,probabilidad_churn,riesgo_churn,segmento,es_cronico,indice_priorizacion,categoria_valor,tipo_respuesta,accion_recomendada,descuento_pct,canal_contacto,prioridad_accion,justificacion,fecha_generacion,costo_estimado_dop
XFC-00158,0.8735,Crítico,Estándar Presencial,False,15.91,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00159,0.0049,Muy Bajo,Frecuente Digital,True,2.44,En Riesgo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00160,0.0078,Muy Bajo,Frecuente Digital,False,15.0,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00161,0.2389,Bajo,Estándar Presencial,True,38.46,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00162,0.2766,Bajo,Crónico en Riesgo,True,42.66,Valor Medio,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00163,0.1919,Muy Bajo,Crónico Alto Valor,True,58.85,Alto Valor,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00164,0.9114,Crítico,Frecuente Digital,False,15.32,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00165,0.0355,Muy Bajo,Crónico Alto Valor,True,51.53,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00166,0.094,Muy Bajo,Crónico Alto Valor,True,55.41,Alto Valor,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00167,0.6078,Alto,Esporádico / Inactivo,False,17.32,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00168,0.0129,Muy Bajo,Frecuente Digital,False,17.56,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00169,0.6664,Alto,Estándar Presencial,False,19.89,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00170,0.0091,Muy Bajo,Frecuente Digital,True,2.7,En Riesgo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00171,0.7236,Alto,Esporádico / Inactivo,False,15.81,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00172,0.1243,Muy Bajo,Crónico Alto Valor,True,57.39,Alto Valor,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00173,0.6421,Alto,Estándar Presencial,False,17.36,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00174,0.7233,Alto,Esporádico / Inactivo,False,15.73,Valor Bajo,Sure Thing,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00175,0.0102,Muy Bajo,Frecuente Digital,False,15.08,Valor Bajo,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00176,0.0917,Muy Bajo,Crónico en Riesgo,True,39.42,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00177,0.0618,Muy Bajo,Crónico Alto Valor,True,62.76,Alto Valor,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00178,0.2949,Bajo,Crónico en Riesgo,True,28.72,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00179,0.0116,Muy Bajo,Frecuente Digital,True,0.91,En Riesgo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00180,0.0097,Muy Bajo,Frecuente Digital,False,25.2,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00181,0.0842,Muy Bajo,Crónico Alto Valor,True,66.21,Alto Valor,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00182,0.7649,Alto,Crónico en Riesgo,True,31.13,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00183,0.918,Crítico,Frecuente Digital,False,22.9,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00184,0.7027,Alto,Estándar Presencial,False,16.63,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00185,0.6923,Alto,Estándar Presencial,False,17.45,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00186,0.4613,Medio,Crónico Alto Valor,True,54.51,Valor Medio,Persuadible,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-00187,0.0697,Muy Bajo,Crónico Alto Valor,True,37.4,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00188,0.1397,Muy Bajo,Crónico Alto Valor,True,54.47,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00189,0.0679,Muy Bajo,Crónico en Riesgo,True,18.99,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00190,0.6915,Alto,Estándar Presencial,False,19.42,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00191,0.1333,Muy Bajo,Crónico en Riesgo,True,33.56,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00192,0.2153,Bajo,Crónico en Riesgo,True,34.13,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00193,0.4727,Medio,Estándar Presencial,False,20.4,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00194,0.7842,Alto,Esporádico / Inactivo,False,17.67,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00195,0.8661,Crítico,Estándar Presencial,False,19.16,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00196,0.239,Bajo,Esporádico / Inactivo,False,18.27,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00197,0.2331,Bajo,Estándar Presencial,False,16.9,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00198,0.9137,Crítico,Frecuente Digital,False,15.25,Valor Bajo,Sure Thing,Puntos bonus+Oferta,8,App Push,Alta,Frecuente en fuga,2026-04-15,40.0
XFC-00199,0.228,Bajo,Crónico en Riesgo,True,35.06,Valor Medio,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00200,0.6296,Alto,Estándar Presencial,False,17.54,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00201,0.8679,Crítico,Estándar Presencial,False,25.88,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00202,0.4679,Medio,Esporádico / Inactivo,False,20.08,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00203,0.0806,Muy Bajo,Crónico en Riesgo,True,37.58,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00204,0.7475,Alto,Estándar Presencial,False,15.81,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00205,0.5081,Medio,Crónico en Riesgo,True,41.22,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00206,0.055,Muy Bajo,Crónico Alto Valor,True,38.7,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00207,0.7765,Alto,Crónico en Riesgo,True,31.31,Valor Bajo,Persuadible,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-00208,0.9285,Crítico,Frecuente Digital,False,15.13,Valor Bajo,Persuadible,Puntos bonus+Oferta,8,App Push,Alta,Frecuente en fuga,2026-04-15,40.0
XFC-00209,0.2043,Bajo,Crónico Alto Valor,True,36.6,Valor Medio,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00210,0.9017,Crítico,Estándar Presencial,False,23.0,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00211,0.247,Bajo,Estándar Presencial,False,24.96,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00212,0.7763,Alto,Estándar Presencial,False,20.39,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00213,0.1159,Muy Bajo,Crónico en Riesgo,True,45.28,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00214,0.5881,Medio,Estándar Presencial,False,21.6,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00215,0.7546,Alto,Esporádico / Inactivo,False,26.54,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00216,0.0972,Muy Bajo,Crónico Alto Valor,True,47.17,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00217,0.4563,Medio,Estándar Presencial,False,25.6,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00218,0.0765,Muy Bajo,Crónico Alto Valor,True,43.54,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00219,0.8892,Crítico,Estándar Presencial,False,16.48,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00220,0.006,Muy Bajo,Frecuente Digital,False,15.2,Valor Bajo,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00221,0.513,Medio,Estándar Presencial,False,24.86,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00222,0.7566,Alto,Estándar Presencial,False,26.51,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00223,0.7688,Alto,Esporádico / Inactivo,False,16.1,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00224,0.2842,Bajo,Crónico Alto Valor,True,45.44,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00225,0.2474,Bajo,Crónico en Riesgo,True,35.5,Valor Medio,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00226,0.2134,Bajo,Crónico Alto Valor,True,42.66,Valor Medio,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00227,0.0957,Muy Bajo,Crónico en Riesgo,True,38.94,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00228,0.7973,Alto,Esporádico / Inactivo,False,20.4,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00229,0.6519,Alto,Estándar Presencial,False,16.6,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00230,0.6968,Alto,Esporádico / Inactivo,False,16.74,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00231,0.5342,Medio,Esporádico / Inactivo,False,22.62,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00232,0.7766,Alto,Estándar Presencial,False,16.35,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00233,0.0947,Muy Bajo,Crónico en Riesgo,True,39.49,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00234,0.8153,Crítico,Estándar Presencial,False,15.66,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00235,0.8436,Crítico,Estándar Presencial,False,15.47,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00236,0.9389,Crítico,Estándar Presencial,False,15.91,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00237,0.012,Muy Bajo,Frecuente Digital,False,15.07,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00238,0.5779,Medio,Estándar Presencial,False,17.13,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00239,0.7551,Alto,Esporádico / Inactivo,False,22.1,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00240,0.6523,Alto,Estándar Presencial,False,19.49,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00241,0.0078,Muy Bajo,Frecuente Digital,False,15.06,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00242,0.5645,Medio,Esporádico / Inactivo,False,23.66,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00243,0.0057,Muy Bajo,Frecuente Digital,False,15.02,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00244,0.3461,Bajo,Esporádico / Inactivo,True,35.77,Valor Medio,Persuadible,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-00245,0.3043,Bajo,Estándar Presencial,False,17.61,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00246,0.6239,Alto,Estándar Presencial,False,17.44,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00247,0.1616,Muy Bajo,Crónico en Riesgo,True,44.43,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00248,0.7741,Alto,Esporádico / Inactivo,False,16.95,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00249,0.811,Crítico,Estándar Presencial,False,23.99,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00250,0.8027,Crítico,Estándar Presencial,False,15.87,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00251,0.8555,Crítico,Esporádico / Inactivo,False,16.1,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00252,0.922,Crítico,Frecuente Digital,False,15.17,Valor Bajo,Persuadible,Puntos bonus+Oferta,8,App Push,Alta,Frecuente en fuga,2026-04-15,40.0
XFC-00253,0.4125,Medio,Estándar Presencial,False,18.8,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00254,0.3017,Bajo,Crónico en Riesgo,True,40.09,Valor Medio,Persuadible,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-00255,0.0753,Muy Bajo,Crónico en Riesgo,True,35.74,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00256,0.0072,Muy Bajo,Frecuente Digital,False,17.51,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00257,0.0097,Muy Bajo,Frecuente Digital,True,8.09,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00258,0.0363,Muy Bajo,Crónico Alto Valor,True,56.66,Alto Valor,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00259,0.6889,Alto,Estándar Presencial,False,17.76,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00260,0.6781,Alto,Estándar Presencial,False,15.73,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00261,0.9497,Crítico,Esporádico / Inactivo,False,15.4,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00262,0.0317,Muy Bajo,Crónico Alto Valor,True,42.09,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00263,0.933,Crítico,Frecuente Digital,False,20.2,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00264,0.7059,Alto,Esporádico / Inactivo,False,19.6,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00265,0.3831,Bajo,Estándar Presencial,False,19.79,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00266,0.0453,Muy Bajo,Crónico Alto Valor,True,48.2,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00267,0.9507,Crítico,Frecuente Digital,False,20.47,Valor Bajo,Persuadible,Puntos bonus+Oferta,8,App Push,Alta,Frecuente en fuga,2026-04-15,40.0
XFC-00268,0.8773,Crítico,Estándar Presencial,False,15.97,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00269,0.4492,Medio,Estándar Presencial,False,21.62,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00270,0.1986,Muy Bajo,Crónico Alto Valor,True,43.06,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00271,0.0065,Muy Bajo,Frecuente Digital,False,15.03,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00272,0.0472,Muy Bajo,Crónico Alto Valor,True,48.45,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00273,0.172,Muy Bajo,Crónico en Riesgo,True,41.56,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00274,0.9508,Crítico,Esporádico / Inactivo,False,15.21,Valor Bajo,Sure Thing,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00275,0.0384,Muy Bajo,Crónico Alto Valor,True,62.58,Alto Valor,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00276,0.5818,Medio,Estándar Presencial,False,16.05,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00277,0.6943,Alto,Esporádico / Inactivo,False,15.91,Valor Bajo,Sure Thing,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00278,0.1974,Muy Bajo,Estándar Presencial,False,26.89,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00279,0.3715,Bajo,Esporádico / Inactivo,False,18.53,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00280,0.7389,Alto,Estándar Presencial,False,17.12,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00281,0.7969,Alto,Estándar Presencial,False,20.75,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00282,0.53,Medio,Estándar Presencial,False,18.85,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00283,0.1771,Muy Bajo,Crónico en Riesgo,True,36.06,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00284,0.8382,Crítico,Esporádico / Inactivo,False,21.91,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00285,0.7133,Alto,Estándar Presencial,False,18.59,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00286,0.6972,Alto,Estándar Presencial,False,27.72,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00287,0.0095,Muy Bajo,Frecuente Digital,False,17.51,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00288,0.1145,Muy Bajo,Crónico Alto Valor,True,44.29,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00289,0.8168,Crítico,Estándar Presencial,False,15.65,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00290,0.8346,Crítico,Estándar Presencial,False,15.78,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00291,0.7418,Alto,Estándar Presencial,False,22.67,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00292,0.0528,Muy Bajo,Crónico Alto Valor,True,54.98,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00293,0.9443,Crítico,Estándar Presencial,False,16.25,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00294,0.4687,Medio,Estándar Presencial,False,19.98,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00295,0.7813,Alto,Estándar Presencial,False,18.99,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00296,0.8595,Crítico,Estándar Presencial,False,15.34,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00297,0.9854,Crítico,Esporádico / Inactivo,False,25.19,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00298,0.7424,Alto,Estándar Presencial,False,18.01,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00299,0.0638,Muy Bajo,Crónico Alto Valor,True,47.24,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00300,0.4794,Medio,Esporádico / Inactivo,False,17.12,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00301,0.9225,Crítico,Esporádico / Inactivo,False,15.42,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-00302,0.1252,Muy Bajo,Crónico en Riesgo,True,40.2,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-00303,0.7491,Alto,Estándar Presencial,False,16.64,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-00304,0.7996,Alto,Esporádico / Inactivo,False,16.84,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00305,0.5771,Medio,Esporádico / Inactivo,False,23.33,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-00306,0.119,Muy Bajo,Crónico Alto Valor,True,46.94,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
